transport,departure,arrival,passengers
train,Златоуст,Новокузнецк,27
train,Глазов,Челябинск,39
train,Невинномысск,Прокопьевск,46
train,Новокуйбышевск,Тобольск,38
train,Ярославль,Новокуйбышевск,45
train,Пенза,Похвистнево,49
train,Краснодар,Дмитриев-Льговский,24
train,Котлас,Инта,45
train,Грязовец,Армавир,39
train,Мариинск,Заозёрный,41
train,Ковылкино,Уфа,46
train,Сорочинск,Оренбург,35
train,Каменск-Уральский,Бугуруслан,28
train,Сердобск,Ухта,22
train,Сегежа,Беломорск,49
train,Омск,Черемхово,40
train,Россошь,Абинск,38
train,Бугуруслан,Анапа,30
train,Оленегорск,Вышний Волочёк,16
train,Лиски,Тайшет,47
train,Мичуринск,Новочеркасск,43
train,Петров Вал,Саранск,22
train,Лесозаводск,Находка,32
train,Тулун,Усолье-Сибирское,15
train,Тихорецк,Бугульма,33
train,Сафоново,Вязники,13
train,Челябинск,Железногорск-Илимский,24
train,Красноярск,Известковый,23
train,Рязань,Нурлат,13
train,Александров,Кострома,42
train,Туапсе,Ессентуки,34
train,Нерюнгри,Байкальск,16
train,Нижнеудинск,Екатеринбург,24
train,Ковров,Бологое,27
train,Россошь,Киров,24
train,Байкальск,Усть-Кут,49
train,Екатеринбург,Кыштым,51
train,Новосокольники,Великие Луки,24
train,Карасук,Тюмень,20
train,Урень,Новый Уренгой,39
train,Вологда,Лиски,40
train,Новозыбков,Воронеж,20
train,Барабинск,Анжеро-Судженск,43
train,Верещагино,Новосибирск,23
train,Ростов-на-Дону,Батайск,23
train,Екатеринбург,Сальск,29
train,Облучье,Дальнереченск,42
train,Курган,Поворино,19
train,Сковородино,Канск,19
train,Сафоново,Ярцево,48
train,Арзамас,Сарапул,33
train,Вельск,Череповец,50
train,Новозыбков,Краснодар,31
train,Миасс,Туапсе,27
train,Сорочинск,Сызрань,36
train,Жигулёвск,Рузаевка,24
train,Каменск-Уральский,Новотроицк,21
train,Шахты,Гудермес,35
train,Адлер,Ачинск,12
train,Котельнич,Печора,14
train,Москва,Михайловск,22
train,Россошь,Майский,17
train,Ноябрьск,Троицк,32
train,Ярославль,Лабытнанги,33
train,Челябинск,Калачинск,38
train,Печора,Тихорецк,30
train,Сальск,Пермь,32
train,Ряжск,Краснодар,15
train,Владикавказ,Каменск-Шахтинский,29
train,Ульяновск,Можга,36
train,Липецк,Клинцы,18
train,Белгород,Полярные Зори,48
train,Москва,Лангепас,31
train,Каменск-Шахтинский,Рославль,39
train,Сольцы,Новосокольники,31
train,Железногорск-Илимский,Вихоревка,21
train,Москва,Терек,16
train,Лангепас,Нижневартовск,18
train,Колпино,Санкт-Петербург,52
train,Ставрополь,Новочеркасск,53
train,Зеленодольск,Староминская,22
train,Новочеркасск,Хоста,42
train,Благовещенск,Красноярск,24
train,Инта,Россошь,27
train,Тамбов,Златоуст,17
train,Оренбург,Сорочинск,17
train,Новосибирск,Глазов,51
train,Уфа,Узловая,44
train,Казань,Тулун,27
train,Батайск,Туапсе,33
train,Грязи,Россошь,32
train,Орёл,Кандалакша,17
train,Пятигорск,Миллерово,44
train,Шахунья,Ртищево,34
train,Вышний Волочёк,Узловая,16
train,Ижевск,Петров Вал,32
train,Троицк,Адлер,41
train,Кинель,Туапсе,28
train,Спас-Деменск,Уфа,21
train,Биробиджан,Тулун,25
train,Казань,Кропоткин,15
train,Сальск,Уфа,36
train,Тайшет,Благовещенск,23
train,Клинцы,Вязьма,20
train,Нижневартовск,Сальск,28
train,Отрадный,Пыть-Ях,52
train,Уфа,Богданович,27
train,Ростов-на-Дону,Барнаул,43
train,Отрадный,Ессентуки,19
train,Туапсе,Пугачёв,35
train,Беломорск,Мурманск,13
train,Саранск,Туапсе,32
train,Железногорск-Илимский,Пермь,48
train,Новосибирск,Саранск,18
train,Барыш,Рязань,45
train,Старый Оскол,Курск,46
train,Миасс,Иркутск,22
train,Облучье,Бикин,29
train,Сургут,Сочи,33
train,Унеча,Калуга,17
train,Дзержинск,Краснодар,18
train,Абдулино,Анапа,26
train,Заводоуковск,Шумерля,37
train,Лангепас,Ишим,42
train,Чапаевск,Воронеж,53
train,Грозный,Шахты,37
train,Воркута,Вельск,27
train,Армавир,Тихорецк,16
train,Ноябрьск,Нижний Тагил,33
train,Верхотурье,Советский,33
train,Можга,Краснодар,15
train,Бежецк,Самара,39
train,Псков,Кондопога,47
train,Каргат,Уфа,35
train,Владикавказ,Тула,37
train,Крымск,Казань,19
train,Ульяновск,Заинск,30
train,Чапаевск,Кузнецк,53
train,Муром,Нижневартовск,19
train,Уфа,Братск,25
train,Новгород Великий,Бологое,35
train,Тула,Златоуст,27
train,Новосибирск,Усть-Катав,39
train,Туапсе,Альметьевск,45
train,Каменск-Уральский,Пыть-Ях,12
train,Кропоткин,Красный Сулин,36
train,Кореновск,Туапсе,46
train,Архангельск,Мичуринск,28
train,Белореченск,Новочеркасск,28
train,Топки,Новосибирск,47
train,Тверь,Сызрань,37
train,Горячий Ключ,Красноярск,41
train,Новый Уренгой,Камбарка,43
train,Череповец,Пикалёво,23
train,Омск,Алейск,30
train,Батайск,Моздок,52
train,Поворино,Зеленодольск,22
train,Рязань,Новопавловск,31
train,Сарапул,Ульяновск,13
train,Миллерово,Ессентуки,17
train,Елец,Дербент,41
train,Армавир,Моздок,24
train,Богданович,Москва,49
train,Зуевка,Тюмень,43
train,Ростов-на-Дону,Ачинск,25
train,Максатиха,Фурманов,34
train,Верещагино,Тобольск,15
train,Курганинск,Красноуфимск,33
train,Усмань,Лиски,43
train,Губкинский,Красноуфимск,16
train,Тюмень,Адлер,20
train,Щучье,Красноярск,18
train,Пенза,Крымск,52
train,Сочи,Отрадный,30
train,Сызрань,Россошь,39
train,Нижний Новгород,Железногорск-Илимский,15
train,Ижевск,Зеленодольск,23
train,Москва,Хилок,54
train,Тихорецк,Лиски,19
train,Шахты,Новокуйбышевск,31
train,Карачев,Саратов,25
train,Хабаровск,Вяземский,34
train,Еманжелинск,Екатеринбург,28
train,Волгоград,Юрга,22
train,Новосибирск,Похвистнево,33
train,Тулун,Слюдянка,28
train,Златоуст,Ростов-на-Дону,22
train,Сальск,Екатеринбург,49
train,Шарья,Череповец,29
train,Мегион,Красный Кут,26
train,Курганинск,Нижний Новгород,12
train,Красноуфимск,Курган,52
train,Тихвин,Волхов,16
train,Саратов,Златоуст,41
train,Барыш,Рузаевка,47
train,Пермь,Тихвин,44
train,Новопавловск,Армавир,35
train,Оленегорск,Беломорск,38
train,Сокол,Коряжма,43
train,Липецк,Каменск-Шахтинский,20
train,Кандалакша,Новгород Великий,20
train,Анапа,Крымск,50
train,Усть-Лабинск,Минеральные Воды,15
train,Арзамас,Саратов,44
train,Минеральные Воды,Зеленодольск,35
train,Можга,Нижневартовск,29
train,Новороссийск,Ряжск,34
train,Шахты,Мичуринск,50
train,Усть-Катав,Новосибирск,35
train,Белореченск,Беслан,42
train,Смоленск,Тюмень,46
train,Глазов,Абакан,40
train,Курск,Тихорецк,42
train,Ижевск,Лениногорск,39
train,Назрань,Рязань,33
train,Каргат,Купино,43
train,Томск,Миллерово,51
train,Саратов,Мегион,18
train,Санкт-Петербург,Рославль,49
train,Саранск,Рыбинск,37
train,Нижневартовск,Заводоуковск,16
train,Киров,Сальск,50
train,Агрыз,Ульяновск,25
train,Тверь,Дзержинск,14
train,Узловая,Адлер,28
train,Северобайкальск,Канск,23
train,Канаш,Балашов,26
train,Нижний Новгород,Анжеро-Судженск,41
train,Татарск,Уфа,21
train,Набережные Челны,Канаш,22
train,Вологда,Емва,50
train,Ухта,Саранск,23
train,Мурманск,Сокол,28
train,Окуловка,Узловая,28
train,Братск,Алзамай,36
train,Лиски,Сарапул,29
train,Шимановск,Чита,44
train,Бабушкин,Усть-Кут,35
train,Луза,Ухта,30
train,Лиски,Нижний Новгород,54
train,Сасово,Челябинск,30
train,Зеленодольск,Можга,22
train,Воркута,Данилов,41
train,Новокузнецк,Усть-Катав,42
train,Апатиты,Порхов,14
train,Каменск-Шахтинский,Злынка,43
train,Дзержинск,Россошь,33
train,Тында,Алдан,33
train,Печора,Саранск,20
train,Уфа,Туапсе,18
train,Абинск,Тимашёвск,25
train,Анапа,Новокуйбышевск,29
train,Нягань,Ивдель,41
train,Адлер,Елец,21
train,Самара,Удомля,19
train,Новочеркасск,Ростов-на-Дону,53
train,Новокуйбышевск,Бугуруслан,49
train,Омск,Нижнеудинск,46
train,Балашов,Пятигорск,38
train,Смоленск,Архангельск,23
train,Агрыз,Иркутск,41
train,Туапсе,Хадыженск,33
train,Волгоград,Миасс,41
train,Сочи,Сургут,35
train,Дальнереченск,Советская Гавань,33
train,Канаш,Окуловка,51
train,Новочеркасск,Тимашёвск,41
train,Саранск,Тюмень,26
train,Абакан,Артышта,14
train,Сургут,Давлеканово,51
train,Бежаницы,Петрозаводск,12
train,Москва,Каргат,34
train,Саратов,Аткарск,20
train,Аркадак,Пенза,32
train,Ростов Великий,Мантурово,21
train,Ковров,Краснодар,21
train,Астрахань,Ряжск,13
train,Котельнич,Ковров,13
train,Орёл,Туапсе,31
train,Слюдянка,Тайга,47
train,Белово,Тайга,29
train,Сортавала,Лахденпохья,19
train,Канск,Слюдянка,39
train,Оренбург,Кыштым,17
train,Воронеж,Елец,42
train,Апатиты,Кандалакша,33
train,Усинск,Поворино,17
train,Канаш,Вятские Поляны,52
train,Кизилюрт,Усть-Катав,23
train,Прокопьевск,Сургут,19
train,Горячий Ключ,Дзержинск,26
train,Мураши,Коряжма,29
train,Уссурийск,Петровск-Забайкальский,17
train,Уфа,Заозёрный,14
train,Ульяновск,Глазов,49
train,Мичуринск,Вышний Волочёк,42
train,Тихорецк,Брянск,41
train,Новопавловск,Воронеж,15
train,Новокузнецк,Хабаровск,16
train,Златоуст,Бугуруслан,44
train,Муром,Сергач,43
train,Поворино,Самара,47
train,Барнаул,Красноуфимск,47
train,Вологда,Прокопьевск,39
train,Камышин,Котово,28
train,Череповец,Зуевка,12
train,Брянск,Елец,19
train,Хадыженск,Ярославль,17
train,Хабаровск,Черемхово,38
train,Абинск,Тула,29
train,Арзамас,Пенза,43
train,Грязи,Владимир,31
train,Кондопога,Тверь,49
train,Слюдянка,Тайшет,16
train,Уяр,Омск,43
train,Уссурийск,Красноярск,47
train,Сочи,Канаш,36
train,Агрыз,Кыштым,48
train,Златоуст,Новохопёрск,48
train,Горячий Ключ,Магнитогорск,46
train,Омск,Аша,36
train,Туапсе,Миасс,51
train,Кореновск,Каменск-Шахтинский,33
train,Новокузнецк,Улан-Удэ,15
train,Череповец,Новокузнецк,45
train,Шилка,Омск,24
train,Новосибирск,Каменск-Шахтинский,41
train,Вологда,Новосибирск,15
train,Тында,Янаул,38
train,Лодейное Поле,Луга,23
train,Губкинский,Камышлов,23
train,Кропоткин,Сосногорск,15
train,Биробиджан,Улан-Удэ,42
train,Дальнереченск,Спасск-Дальний,18
train,Балашов,Невинномысск,19
train,Поворино,Ессентуки,16
train,Нижний Тагил,Уфа,54
train,Пенза,Печора,18
train,Смоленск,Рославль,16
train,Завитинск,Биробиджан,48
train,Нерюнгри,Железногорск-Илимский,46
train,Новосибирск,Нея,28
train,Липецк,Астрахань,12
train,Златоуст,Краснодар,50
train,Узловая,Лазаревское,41
train,Ноябрьск,Камышлов,45
train,Завитинск,Чита,40
train,Великие Луки,Сольцы,41
train,Киров,Талица,22
train,Бугульма,Нижний Новгород,26
train,Сызрань,Ульяновск,50
train,Сосногорск,Данилов,15
train,Воронеж,Майский,15
train,Бузулук,Сорочинск,39
train,Кузнецк,Краснодар,52
train,Микунь,Лиски,30
train,Уфа,Спас-Деменск,26
train,Новокуйбышевск,Сызрань,24
train,Называевск,Мегион,36
train,Михайловск,Адлер,25
train,Грязи,Вологда,22
train,Саратов,Кинель,48
train,Санкт-Петербург,Бузулук,37
train,Кыштым,Губкинский,37
train,Грязи,Тамбов,23
train,Канск,Братск,48
train,Оренбург,Медногорск,36
train,Алзамай,Усть-Кут,26
train,Рузаевка,Жигулёвск,40
train,Димитровград,Сальск,30
train,Волхов,Кондопога,26
train,Губкин,Самара,34
train,Ревда,Минеральные Воды,39
train,Ковров,Уфа,45
train,Казань,Владимир,34
train,Белорецк,Тюмень,13
train,Тверь,Поворино,28
train,Мураши,Нижний Новгород,38
train,Уварово,Камышин,34
train,Челябинск,Пугачёв,50
train,Сегежа,Полярные Зори,28
train,Ангарск,Слюдянка,51
train,Вышний Волочёк,Бологое,40
train,Вышний Волочёк,Киров,17
train,Тверь,Малая Вишера,20
train,Красный Сулин,Шахунья,47
train,Саратов,Медногорск,50
train,Новосибирск,Кореновск,25
train,Медвежьегорск,Кемь,52
train,Алатырь,Тюмень,27
train,Иваново,Юрьев-Польский,47
train,Нижневартовск,Кузнецк,42
train,Анапа,Миасс,54
train,Архангельск,Курганинск,41
train,Сальск,Анапа,23
train,Биробиджан,Известковый,42
train,Ростов-на-Дону,Вологда,52
train,Отрадный,Кисловодск,20
train,Невинномысск,Омск,48
train,Новохопёрск,Казань,16
train,Уфа,Северобайкальск,31
train,Туймазы,Миасс,46
train,Окуловка,Липецк,51
train,Нижневартовск,Буинск,39
train,Минеральные Воды,Майский,40
train,Дмитриев-Льговский,Ростов-на-Дону,34
train,Тобольск,Кинель,23
train,Тайга,Северобайкальск,15
train,Ковров,Новый Уренгой,21
train,Архангельск,Тихвин,42
train,Славянск-на-Кубани,Каменск-Шахтинский,17
train,Рузаевка,Казань,39
train,Волхов,Беломорск,46
train,Ряжск,Смоленск,30
train,Челябинск,Инза,14
train,Новосибирск,Биробиджан,35
train,Сочи,Архангельск,27
train,Невель,Кола,25
train,Каменск-Шахтинский,Курск,13
train,Барнаул,Россошь,42
train,Ростов-на-Дону,Чапаевск,43
train,Абдулино,Омск,14
train,Киров,Тайга,41
train,Агрыз,Заводоуковск,47
train,Сокол,Инта,49
train,Аркадак,Белореченск,35
train,Курчатов,Смоленск,12
train,Челябинск,Черемхово,40
train,Ульяновск,Лениногорск,21
train,Вышний Волочёк,Сафоново,19
train,Сочи,Терек,23
train,Славянск-на-Кубани,Староминская,16
train,Петров Вал,Бугульма,54
train,Краснодар,Почеп,53
train,Янаул,Муром,40
train,Томск,Россошь,21
train,Каменск-Шахтинский,Липецк,31
train,Адлер,Злынка,52
train,Киров,Кыштым,31
train,Печора,Шахунья,20
train,Туймазы,Златоуст,18
train,Ростов-на-Дону,Аргун,36
train,Миасс,Аша,46
train,Нерюнгри,Уфа,18
train,Александров,Ухта,52
train,Миасс,Мичуринск,44
train,Воронеж,Данилов,17
train,Орск,Тобольск,27
train,Челябинск,Топки,29
train,Инза,Ковров,52
train,Вышний Волочёк,Рязань,47
train,Мегион,Бугульма,14
train,Буй,Тихвин,28
train,Ачинск,Свободный,17
train,Староминская,Славянск-на-Кубани,27
train,Димитровград,Бугульма,20
train,Новороссийск,Тихорецк,12
train,Вышний Волочёк,Ржев,37
train,Набережные Челны,Хвалынск,31
train,Сызрань,Лазаревское,28
train,Чернушка,Барнаул,51
train,Сочи,Котельниково,26
train,Лазаревское,Ставрополь,29
train,Миллерово,Курск,40
train,Пенза,Аркадак,28
train,Ртищево,Сызрань,19
train,Таксимо,Ростов-на-Дону,13
train,Троицк,Карталы,46
train,Майкоп,Хадыженск,47
train,Ачинск,Волгоград,40
train,Бологое,Беломорск,14
train,Челябинск,Палласовка,25
train,Ярославль,Котельнич,45
train,Новочеркасск,Казань,19
train,Сковородино,Заводоуковск,23
train,Нижневартовск,Можга,25
train,Петров Вал,Пятигорск,21
train,Томск,Пермь,43
train,Нижнеудинск,Черемхово,20
train,Бугульма,Инза,51
train,Челябинск,Ковылкино,42
train,Малая Вишера,Рязань,28
train,Сочи,Елец,47
train,Жуковка,Зверево,46
train,Нижневартовск,Троицк,15
train,Воронеж,Ряжск,15
train,Макушино,Екатеринбург,26
train,Мичуринск,Окуловка,31
train,Ессентуки,Минеральные Воды,28
train,Петровск-Забайкальский,Ленинск-Кузнецкий,17
train,Зверево,Лазаревское,16
train,Новозыбков,Абинск,26
train,Юрга,Макушино,19
train,Магнитогорск,Туапсе,49
train,Братск,Ачинск,34
train,Пролетарск,Волгоград,24
train,Окуловка,Ковров,35
train,Нижнеудинск,Братск,45
train,Челябинск,Богданович,48
train,Воронеж,Дмитриев-Льговский,35
train,Челябинск,Прокопьевск,48
train,Макаров,Поронайск,36
train,Екатеринбург,Кропоткин,48
train,Брянск,Россошь,17
train,Заводоуковск,Ишим,24
train,Когалым,Барабинск,36
train,Усть-Кут,Лиски,14
train,Ртищево,Старый Оскол,27
train,Зима,Вихоревка,32
train,Брянск,Курск,44
train,Уфа,Смоленск,16
train,Чернушка,Россошь,51
train,Зеленодольск,Барнаул,41
train,Тихорецк,Новосибирск,45
train,Кинель,Новотроицк,26
train,Новозыбков,Лазаревское,40
train,Апатиты,Подпорожье,53
train,Абинск,Беслан,29
train,Ставрополь,Мичуринск,19
train,Владивосток,Тайга,15
train,Можга,Омск,38
train,Пермь,Россошь,48
train,Новосибирск,Сызрань,24
train,Галич,Тихвин,50
train,Воркута,Курганинск,22
train,Верещагино,Югорск,12
train,Россошь,Грязи,28
train,Дзержинск,Сочи,52
train,Хабаровск,Зима,45
train,Емва,Воркута,15
train,Ульяновск,Талица,18
train,Канаш,Саранск,25
train,Бежецк,Вязники,22
train,Кисловодск,Тында,12
train,Волгоград,Аша,13
train,Димитровград,Набережные Челны,15
train,Минеральные Воды,Балашов,50
train,Уссурийск,Томск,33
train,Воронеж,Ртищево,53
train,Калачинск,Богданович,12
train,Вязники,Бежецк,35
train,Окуловка,Брянск,39
train,Чернушка,Сызрань,46
train,Кузнецк,Пенза,16
train,Красноярск,Ртищево,24
train,Курск,Рославль,52
train,Бабаево,Челябинск,33
train,Тольятти,Ижевск,54
train,Красноуфимск,Муром,31
train,Татарск,Новокуйбышевск,51
train,Канск,Улан-Удэ,14
train,Воркута,Новороссийск,18
train,Малая Вишера,Максатиха,40
train,Краснодар,Заинск,44
train,Киров,Каменск-Уральский,38
train,Ртищево,Красный Кут,24
train,Хвалынск,Лазаревское,45
train,Татарск,Пермь,43
train,Усинск,Армавир,22
train,Узловая,Борисоглебск,52
train,Омск,Шумерля,51
train,Зверево,Липецк,26
train,Петухово,Ангарск,47
train,Кузнецк,Сургут,21
train,Тюмень,Нижнеудинск,23
train,Новокуйбышевск,Орск,15
train,Красный Сулин,Рязань,22
train,Омск,Калачинск,16
train,Лоо,Дагомыс,19
train,Пыть-Ях,Талица,24
train,Адлер,Сорочинск,44
train,Камбарка,Янаул,11
train,Калачинск,Черепаново,19
train,Россошь,Курчатов,48
train,Хабаровск,Усолье-Сибирское,38
train,Гудермес,Елец,34
train,Медногорск,Оренбург,27
train,Кореновск,Уфа,15
train,Саранск,Киров,42
train,Москва,Лобня,50
train,Нижний Новгород,Сергач,43
train,Самара,Абинск,39
train,Калачинск,Юрга,42
train,Уссурийск,Спасск-Дальний,26
train,Лангепас,Тихорецк,23
train,Киров,Можга,37
train,Вышний Волочёк,Старая Русса,43
train,Омск,Волхов,39
train,Череповец,Шарья,43
train,Курчатов,Ростов-на-Дону,51
train,Красный Кут,Ртищево,38
train,Ноябрьск,Златоуст,46
train,Котельнич,Новосибирск,24
train,Курганинск,Россошь,20
train,Новый Уренгой,Заводоуковск,16
train,Спасск-Дальний,Сковородино,53
train,Прокопьевск,Сковородино,18
train,Владимир,Глазов,33
train,Воркута,Емва,50
train,Ужур,Анжеро-Судженск,39
train,Волхов,Киров,33
train,Омск,Смоленск,39
train,Абинск,Мичуринск,33
train,Тында,Могоча,40
train,Чусовой,Нягань,50
train,Полярные Зори,Волхов,39
train,Усолье-Сибирское,Ачинск,24
train,Кинель,Чебаркуль,47
train,Узловая,Ряжск,52
train,Каменск-Шахтинский,Ижевск,52
train,Кропоткин,Прохладный,26
train,Набережные Челны,Лоо,38
train,Арзамас,Тайшет,21
train,Заозёрный,Екатеринбург,23
train,Грязи,Назрань,17
train,Татарск,Нижний Новгород,46
train,Шахунья,Арзамас,39
train,Югорск,Златоуст,44
train,Лангепас,Сарапул,45
train,Вятские Поляны,Пенза,49
train,Туапсе,Пенза,44
train,Спас-Деменск,Самара,22
train,Тула,Абинск,23
train,Кропоткин,Екатеринбург,27
train,Красный Сулин,Смоленск,25
train,Омск,Исилькуль,44
train,Ульяновск,Янаул,26
train,Георгиевск,Грозный,12
train,Анжеро-Судженск,Нижний Новгород,33
train,Новотроицк,Ряжск,34
train,Екатеринбург,Вязьма,38
train,Вологда,Губкинский,29
train,Татарск,Бийск,25
train,Железногорск-Илимский,Тюмень,12
train,Ростов-на-Дону,Тайшет,34
train,Брянск,Малоярославец,47
train,Бабаево,Тюмень,53
train,Староминская,Россошь,15
train,Барабинск,Ярославль,51
train,Брянск,Кирсанов,25
train,Шарья,Сургут,19
train,Абинск,Усмань,34
train,Череповец,Александров,45
train,Изобильный,Кропоткин,52
train,Унеча,Почеп,20
train,Шахты,Махачкала,48
train,Миасс,Новокузнецк,35
train,Канаш,Ишим,22
train,Талица,Новый Уренгой,18
train,Камень-на-Оби,Омск,43
train,Тюмень,Свободный,40
train,Слюдянка,Петровск-Забайкальский,30
train,Красный Сулин,Кисловодск,35
train,Великие Луки,Бежаницы,14
train,Тюмень,Шумерля,42
train,Уяр,Северобайкальск,17
train,Талица,Самара,15
train,Лангепас,Красноуфимск,12
train,Аргун,Грязи,39
train,Старый Оскол,Белгород,43
train,Хоста,Курск,44
train,Верещагино,Пыть-Ях,30
train,Кузнецк,Екатеринбург,18
train,Бологое,Канаш,53
train,Бологое,Смоленск,23
train,Чапаевск,Тайга,16
train,Поворино,Тюмень,32
train,Печора,Тимашёвск,23
train,Сызрань,Ртищево,17
train,Невинномысск,Петров Вал,43
train,Каменск-Уральский,Казань,52
train,Елец,Кизилюрт,45
train,Прокопьевск,Ачинск,40
train,Рузаевка,Магнитогорск,35
train,Тимашёвск,Ухта,44
train,Самара,Харабали,23
train,Орск,Еманжелинск,13
train,Тула,Апатиты,26
train,Красный Сулин,Махачкала,12
train,Екатеринбург,Ершов,19
train,Тихвин,Архангельск,49
train,Новый Уренгой,Богданович,37
train,Рязань,Кирсанов,27
train,Димитровград,Инза,16
train,Малая Вишера,Чудово,28
train,Москва,Белогорск,17
train,Арзамас,Сызрань,13
train,Ульяновск,Аша,38
train,Майский,Беслан,23
train,Нерюнгри,Мариинск,32
train,Новокузнецк,Шумиха,46
train,Инта,Пенза,40
train,Гороховец,Ковров,28
train,Самара,Белорецк,46
train,Анжеро-Судженск,Ужур,37
train,Пыть-Ях,Кузнецк,15
train,Ишим,Глазов,28
train,Галич,Владивосток,47
train,Ангарск,Ачинск,30
train,Сафоново,Вышний Волочёк,19
train,Рузаевка,Златоуст,15
train,Агрыз,Ишим,45
train,Уфа,Давлеканово,19
train,Ртищево,Пенза,30
train,Сочи,Курган,51
train,Нижний Новгород,Усть-Кут,45
train,Ижевск,Арзамас,25
train,Порхов,Великие Луки,36
train,Юрга,Барабинск,31
train,Петров Вал,Новосибирск,26
train,Александров,Вельск,30
train,Новоабзаково,Москва,33
train,Барабинск,Когалым,33
train,Георгиевск,Усть-Лабинск,40
train,Канаш,Сарапул,50
train,Калачинск,Озеро-Карачинское,36
train,Максатиха,Самара,27
train,Известковый,Бикин,50
train,Слюдянка,Тулун,27
train,Агрыз,Бобров,35
train,Камень-на-Оби,Сургут,29
train,Златоуст,Абдулино,31
train,Анапа,Миллерово,43
train,Ртищево,Печора,14
train,Новочеркасск,Михайловск,44
train,Рязань,Славянск-на-Кубани,17
train,Тюмень,Железногорск-Илимский,46
train,Челябинск,Балашов,39
train,Шумерля,Арзамас,51
train,Курганинск,Новочеркасск,47
train,Волгоград,Новотроицк,53
train,Петров Вал,Новочеркасск,13
train,Свободный,Усолье-Сибирское,39
train,Бугуруслан,Рязань,34
train,Ивдель,Приобье,44
train,Окуловка,Владимир,48
train,Адлер,Альметьевск,16
train,Тихвин,Микунь,50
train,Ковров,Окуловка,34
train,Батайск,Тихорецк,43
train,Муром,Мариинск,44
train,Емва,Киров,47
train,Сургут,Новокуйбышевск,51
train,Брянск,Тамбов,12
train,Сальск,Бузулук,39
train,Забайкальск,Борзя,27
train,Ростов-на-Дону,Белая Калитва,11
train,Тосно,Бологое,23
train,Златоуст,Курган,19
train,Тихорецк,Кропоткин,48
train,Верещагино,Рузаевка,45
train,Сочи,Вологда,15
train,Красноярск,Слюдянка,52
train,Пермь,Смоленск,44
train,Кыштым,Киров,30
train,Кемь,Псков,24
train,Мичуринск,Липецк,23
train,Екатеринбург,Искитим,17
train,Туапсе,Кисловодск,16
train,Кирсанов,Балашов,13
train,Мегион,Миасс,25
train,Мичуринск,Сызрань,39
train,Муром,Ижевск,35
train,Моздок,Новочеркасск,23
train,Новгород Великий,Кандалакша,29
train,Талица,Губкинский,45
train,Ростов-на-Дону,Чернушка,19
train,Котельнич,Владимир,20
train,Кизляр,Тамбов,50
train,Владивосток,Канск,34
train,Кисловодск,Гулькевичи,52
train,Ухта,Балашов,24
train,Александров,Котлас,46
train,Рязань,Лазаревское,35
train,Агрыз,Петров Вал,46
train,Новокуйбышевск,Инза,26
train,Шилка,Благовещенск,32
train,Бузулук,Невинномысск,27
train,Почеп,Липецк,15
train,Бологое,Вышний Волочёк,35
train,Анжеро-Судженск,Иркутск,43
train,Зеленодольск,Абинск,14
train,Ростов-на-Дону,Вязники,49
train,Ртищево,Казань,45
train,Вятские Поляны,Новосибирск,26
train,Красный Кут,Кизляр,29
train,Красный Кут,Сызрань,23
train,Ессентуки,Белореченск,31
train,Богданович,Губкинский,36
train,Минеральные Воды,Прохладный,35
train,Байкальск,Алзамай,21
train,Новосибирск,Забайкальск,49
train,Краснодар,Белорецк,39
train,Горячий Ключ,Бугульма,51
train,Новороссийск,Чернушка,26
train,Талица,Уфа,28
train,Тверь,Анапа,40
train,Богданович,Мегион,21
train,Екатеринбург,Мариинск,29
train,Мичуринск,Миасс,39
train,Самара,Лукоянов,45
train,Сочи,Белорецк,50
train,Шахты,Петров Вал,38
train,Северодвинск,Александров,18
train,Анапа,Ачинск,21
train,Барнаул,Тобольск,15
train,Усть-Катав,Томск,47
train,Унеча,Ростов-на-Дону,25
train,Чернушка,Сарапул,40
train,Абинск,Зеленодольск,34
train,Агрыз,Татарск,21
train,Бологое,Борисоглебск,52
train,Приобье,Чусовой,16
train,Медвежьегорск,Апатиты,53
train,Челябинск,Барабинск,20
train,Владимир,Россошь,52
train,Агрыз,Таксимо,29
train,Кирсанов,Тамбов,15
train,Губкинский,Медногорск,34
train,Минеральные Воды,Беслан,23
train,Пушкино,Струнино,40
train,Чебаркуль,Петухово,16
train,Юрга,Топки,39
train,Саратов,Красный Кут,38
train,Арзамас,Барнаул,52
train,Адлер,Сердобск,36
train,Вологда,Мичуринск,42
train,Каменск-Шахтинский,Тула,50
train,Кола,Орёл,44
train,Златоуст,Анапа,39
train,Прокопьевск,Екатеринбург,35
train,Болотное,Новосибирск,25
train,Ростов Великий,Пермь,31
train,Котельниково,Казань,49
train,Белгород,Абдулино,17
train,Волхов,Белгород,34
train,Нягань,Златоуст,12
train,Новочеркасск,Екатеринбург,36
train,Арзамас,Красный Сулин,50
train,Новопавловск,Санкт-Петербург,24
train,Тайшет,Нижнеудинск,28
train,Барнаул,Камень-на-Оби,18
train,Кунгур,Иркутск,12
train,Лоо,Новотроицк,25
train,Челябинск,Канск,51
train,Лазаревское,Зверево,49
train,Дубна,Лобня,41
train,Ессентуки,Новосибирск,12
train,Белогорск,Спасск-Дальний,18
train,Узловая,Минеральные Воды,35
train,Северобайкальск,Нижнеангарск,40
train,Зуевка,Пермь,29
train,Верещагино,Набережные Челны,46
train,Вологда,Полярные Зори,51
train,Коряжма,Сокол,50
